She'd never noticed if it hadn't been for Sid. Confound it! sometimes she sews it with white, and sometimes she sews it with black. I wish to gee-miny she'd stick to one or t'other--I can't keep the run of 'em. But I bet you I'll lam Sid for that. I'll learn him!	Tom
I can lick you!	Tom
I'd like to see you try it.	Newbie
Well, I can do it.	Tom
No you can't, either.	Newbie
Yes I can.	Tom
No you can't.	Newbie
I can.	Tom
You can't.	Newbie
Can!	Tom
Can't!	Newbie
What's your name?	Tom
'Tisn't any of your business, maybe.	Newbie
Well I 'low I'll _make_ it my business.	Tom
Well why don't you?	Newbie
If you say much, I will.	Tom
Much--much--_much_. There now.	Newbie
Oh, you think you're mighty smart, _don't_ you? I could lick you with one hand tied behind me, if I wanted to.	Tom
Well why don't you _do_ it? You _say_ you can do it.	Newbie
Well I _will_, if you fool with me.	Tom
Oh yes--I've seen whole families in the same fix.	Newbie
Smarty! You think you're _some_, now, _don't_ you? Oh, what a hat!	Tom
You can lump that hat if you don't like it. I dare you to knock it off--and anybody that'll take a dare will suck eggs.	Newbie
You're a liar!	Tom
You're another.	Newbie
You're a fighting liar and dasn't take it up.	Tom
Aw--take a walk!	Newbie
Say--if you give me much more of your sass I'll take and bounce a rock off'n your head.	Tom
Oh, of _course_ you will.	Newbie
Well I _will_.	Tom
Well why don't you _do_ it then? What do you keep _saying_ you will for? Why don't you _do_ it? It's because you're afraid.	Newbie
I _ain't_ afraid.	Tom
You are.	Newbie
I ain't.	Tom
You are.	Newbie
Get away from here!	Tom
Go away yourself!	Newbie
I won't.	Tom
I won't either.	Newbie
You're a coward and a pup. I'll tell my big brother on you, and he can thrash you with his little finger, and I'll make him do it, too.	Tom
What do I care for your big brother? I've got a brother that's bigger than he is--and what's more, he can throw him over that fence, too.	Newbie
That's a lie.	Tom
_Your_ saying so don't make it so.	Newbie
I dare you to step over that, and I'll lick you till you can't stand up. Anybody that'll take a dare will steal sheep.	Tom
Now you said you'd do it, now let's see you do it.	Newbie
Don't you crowd me now; you better look out.	Tom
Well, you _said_ you'd do it--why don't you do it?	Newbie
By jingo! for two cents I _will_ do it.	Tom
Holler 'nuff!	Tom
Holler 'nuff!	Tom
Now that'll learn you. Better look out who you're fooling with next time.	Tom
Say, Jim, I'll fetch the water if you'll whitewash some.	Tom
Can't, Mars Tom. Ole missis, she tole me I got to go an' git dis water an' not stop foolin' roun' wid anybody. She say she spec' Mars Tom gwine to ax me to whitewash, an' so she tole me go 'long an' 'tend to my own business--she 'lowed _she'd_ 'tend to de whitewashin'.	Jim
Oh, never you mind what she said, Jim. That's the way she always talks. Gimme the bucket--I won't be gone only a a minute. _She_ won't ever know.	Tom
Oh, I dasn't, Mars Tom. Ole missis she'd take an' tar de head off'n me. 'Deed she would.	Jim
_She_! She never licks anybody--whacks 'em over the head with her thimble--and who cares for that, I'd like to know. She talks awful, but talk don't hurt--anyways it don't if she don't cry. Jim, I'll give you a marvel. I'll give you a white alley!	Tom
White alley, Jim! And it's a bully taw.	Tom
My! Dat's a mighty gay marvel, I tell you! But Mars Tom I's powerful 'fraid ole missis--	Jim
And besides, if you will I'll show you my sore toe.	Tom
Ship up to back! Ting-a-ling-ling!	BenRogers
Set her back on the stabboard! Ting-a-ling-ling! Chow! ch-chow-wow! Chow!	BenRogers
Let her go back on the labboard! Ting-a-ling-ling! Chow-ch-chow-chow!	BenRogers
Stop the stabboard! Ting-a-ling-ling! Stop the labboard! Come ahead on the stabboard! Stop her! Let your outside turn over slow! Ting-a-ling-ling!	BenRogers Chow-ow-ow! Get out that head-line! _lively_ now! Come--out with your spring-line--what're you about there! Take a turn round that stump with the bight of it! Stand by that stage, now--let her go! Done with the engines, sir! Ting-a-ling-ling! SH'T! S'H'T! SH'T!	BenRogers
_Hi-Yi! You're_ up a stump, ain't you!	BenRogers
Hello, old chap, you got to work, hey?	BenRogers
Why, it's you, Ben! I warn't noticing.	Tom
Say--I'm going in a-swimming, I am. Don't you wish you could? But of course you'd druther _work_--wouldn't you? Course you would!	BenRogers
What do you call work?	Tom
Why, ain't _that_ work?	BenRogers
Well, maybe it is, and maybe it ain't. All I know, is, it suits Tom Sawyer.	Tom
Oh come, now, you don't mean to let on that you _like_ it?	BenRogers
Like it? Well, I don't see why I oughtn't to like it. Does a boy get a chance to whitewash a fence every day?	Tom
Say, Tom, let _me_ whitewash a little.	BenRogers
No--no--I reckon it wouldn't hardly do, Ben. You see, Aunt Polly's awful particular about this fence--right here on the street, you know--but if it was the back fence I wouldn't mind and _she_ wouldn't. Yes, she's awful particular about this fence; it's got to be done very careful; I reckon there ain't one boy in a thousand, maybe two thousand, that can do it the way it's got to be done.	Tom
No--is that so? Oh come, now--lemme just try. Only just a little--I'd let _you_, if you was me, Tom.	Ben
Ben, I'd like to, honest injun; but Aunt Polly--well, Jim wanted to do it, but she wouldn't let him; Sid wanted to do it, and she wouldn't let Sid. Now don't you see how I'm fixed? If you was to tackle this fence and anything was to happen to it--	Tom
Oh, shucks, I'll be just as careful. Now lemme try. Say--I'll give you the core of my apple.	BenRogers
Well, here--No, Ben, now don't. I'm afeard--	Tom
I'll give you _all_ of it!	BenRogers
Mayn't I go and play now, aunt?	Tom
What, a'ready? How much have you done?	Polly
It's all done, aunt.	Tom
Tom, don't lie to me--I can't bear it.	Polly
I ain't, aunt; it _is_ all done.	Tom
Well, I never! There's no getting round it, you can work when you're a mind to, Tom."" And then she diluted the compliment by adding, ""But it's powerful seldom you're a mind to, I'm bound to say. Well, go 'long and play; but mind you get back some time in a week, or I'll tan you.	Polly
Aunt, you don't whack Sid when he takes it.	Tom
Well, Sid don't torment a body the way you do. You'd be always into that sugar if I warn't watching you.	Polly
Hold on, now, what 'er you belting _me_ for?--Sid broke it!	Tom
Umf! Well, you didn't get a lick amiss, I reckon. You been into some other audacious mischief when I wasn't around, like enough.	Polly
Blessed are the--a--a--	Tom
Poor--	Mary
Yes--poor; blessed are the poor--a--a--	Tom
In spirit--	Mary
In spirit; blessed are the poor in spirit, for they--they--	Tom
_Theirs_--	Mary
For _theirs_. Blessed are the poor in spirit, for theirs is the kingdom of heaven. Blessed are they that mourn, for they--they--	Tom
Sh--	Mary
For they--a--	Tom
S, H, A--	Mary
For they S, H--Oh, I don't know what it is!	Tom
_Shall_!	Mary
Oh, _shall_! for they shall--for they shall--a--a--shall mourn--a--a--blessed are they that shall--they that--a--they that shall mourn, for they shall--a--shall _what_? Why don't you tell me, Mary?--what do you want to be so mean for?	Tom
Oh, Tom, you poor thick-headed thing, I'm not teasing you. I wouldn't do that. You must go and learn it again. Don't you be discouraged, Tom, you'll manage it--and if you do, I'll give you something ever so nice. There, now, that's a good boy.	Mary
All right! What is it, Mary, tell me what it is.	Tom
Never you mind, Tom. You know if I say it's nice, it is nice.	Mary
You bet you that's so, Mary. All right, I'll tackle it again.	Tom
Now ain't you ashamed, Tom. You mustn't be so bad. Water won't hurt you.	Mary
Please, Tom--that's a good boy.	Mary
Say, Billy, got a yaller ticket?	Tom
Yes.	Billy
What'll you take for her?	Tom
What'll you give?	Billy
Piece of lickrish and a fish-hook.	Tom
Less see 'em.	Billy
Now, children, I want you all to sit up just as straight and pretty as you can and give me all your attention for a minute or two. There--that is it. That is the way good little boys and girls should do. I see one little girl who is looking out of the window--I am afraid she thinks I am out there somewhere--perhaps up in one of the trees making a speech to the little birds. [Applausive titter.] I want to tell you how good it makes me feel to see so many bright, clean little faces assembled in a place like this, learning to do right and be good.	MrWalters
Oh, no, not Tom--it is--	JudgeThatcher
Thomas.	Tom
Ah, that's it. I thought there was more to it, maybe. That's very well. But you've another one I daresay, and you'll tell it to me, won't you?	JudgeThatcher
Tell the gentleman your other name, Thomas and say sir. You mustn't forget your manners.	MrWalters
Thomas Sawyer--sir.	Tom
That's it! That's a good boy. Fine boy. Fine, manly little fellow. Two thousand verses is a great many--very, very great many. And you never can be sorry for the trouble you took to learn them; for knowledge is worth more than anything there is in the world; it's what makes great men and good men; you'll be a great man and a good man yourself, some day, Thomas, and then you'll look back and say, It's all owing to the precious Sunday-school privileges of my boyhood--it's all owing to my dear teachers that taught me to learn--it's all owing to the good superintendent, who encouraged me, and watched over me, and gave me a beautiful Bible--a splendid elegant Bible--to keep and have it all for my own, always--it's all owing to right bringing up! That is what you will say, Thomas--and you wouldn't take any money for those two thousand verses--no indeed you wouldn't. And now you wouldn't mind telling me and this lady some of the things you've learned--no, I know you wouldn't--for we are proud of little boys that learn. Now, no doubt you know the names of all the twelve disciples. Won't you tell us the names of the first two that were appointed?	JudgeThatcher
Answer the gentleman, Thomas--don't be afraid.	MrWalters
Here, Tom! TOM! What is the matter, Tom?	Sidney
Oh, don't, Sid. Don't joggle me.	Tom
Why, what's the matter, Tom? I must call auntie.	Sidney
No--never mind. It'll be over by and by, maybe. Don't call anybody.	Tom
But I must! _Don't_ groan so, Tom, it's awful. How long you been this way?	Sidney
Hours. Ouch! Oh, don't stir so, Sid, you'll kill me.	Tom
Tom, why didn't you wake me sooner? Oh, Tom, _don't!_ It makes my flesh crawl to hear you. Tom, what is the matter?	Sidney
I forgive you everything, Sid. [Groan.] Everything you've ever done to me. When I'm gone--	Tom
Oh, Tom, you ain't dying, are you? Don't, Tom--oh, don't. Maybe--	Sidney
I forgive everybody, Sid. [Groan.] Tell 'em so, Sid. And Sid, you give my window-sash and my cat with one eye to that new girl that's come to town, and tell her--	Tom
Oh, Aunt Polly, come! Tom's dying!	Sidney
Dying!	Polly
Yes'm. Don't wait--come quick!	Sidney
Rubbage! I don't believe it!	Polly
You, Tom! Tom, what's the matter with you?	Polly
Oh, auntie, I'm--	Tom
What's the matter with you--what is the matter with you, child?	Polly
Oh, auntie, my sore toe's mortified!	Tom
Tom, what a turn you did give me. Now you shut up that nonsense and climb out of this.	Polly
Aunt Polly, it _seemed_ mortified, and it hurt so I never minded my tooth at all.	Tom
Your tooth, indeed! What's the matter with your tooth?	Polly
One of them's loose, and it aches perfectly awful.	Tom
There, there, now, don't begin that groaning again. Open your mouth. Well--your tooth _is_ loose, but you're not going to die about that. Mary, get me a silk thread, and a chunk of fire out of the kitchen.	Polly
Oh, please, auntie, don't pull it out. It don't hurt any more. I wish I may never stir if it does. Please don't, auntie. I don't want to stay home from school.	Tom
Oh, you don't, don't you? So all this row was because you thought you'd get to stay home from school and go a-fishing? Tom, Tom, I love you so, and you seem to try every way you can to break my old heart with your outrageousness.	Polly
Hello, Huckleberry!	Tom
Hello yourself, and see how you like it.	Huck
What's that you got?	Tom
Dead cat.	Huck
Lemme see him, Huck. My, he's pretty stiff. Where'd you get him?	Tom
Bought him off'n a boy.	Huck
What did you give?	Tom
I give a blue ticket and a bladder that I got at the slaughter-house.	Huck
Where'd you get the blue ticket?	Tom
Bought it off'n Ben Rogers two weeks ago for a hoop-stick.	Huck
Say--what is dead cats good for, Huck?	Tom
Good for? Cure warts with.	Huck
No! Is that so? I know something that's better.	Tom
I bet you don't. What is it?	Huck
Why, spunk-water.	Tom
Spunk-water! I wouldn't give a dern for spunk-water.	Huck
You wouldn't, wouldn't you? D'you ever try it?	Tom
No, I hain't. But Bob Tanner did.	Huck
Who told you so!	Tom
Why, he told Jeff Thatcher, and Jeff told Johnny Baker, and Johnny told Jim Hollis, and Jim told Ben Rogers, and Ben told a nigger, and the nigger told me. There now!	Huck
Well, what of it? They'll all lie. Leastways all but the nigger. I don't know _him_. But I never see a nigger that _wouldn't_ lie. Shucks! Now you tell me how Bob Tanner done it, Huck.	Tom
Why, he took and dipped his hand in a rotten stump where the rain-water was.	Huck
In the daytime?	Tom
Certainly.	Huck
With his face to the stump?	Tom
Yes. Least I reckon so.	Huck
Did he say anything?	Tom
I don't reckon he did. I don't know.	Huck
Aha! Talk about trying to cure warts with spunk-water such a blame fool way as that! Why, that ain't a-going to do any good. You got to go all by yourself, to the middle of the woods, where you know there's a spunk-water stump, and just as it's midnight you back up against the stump and jam your hand in and say: and then walk away quick, eleven steps, with your eyes shut, and then turn around three times and walk home without speaking to anybody. Because if you speak the charm's busted.	Tom
Well, that sounds like a good way; but that ain't the way Bob Tanner done.	Huck
No, sir, you can bet he didn't, becuz he's the wartiest boy in this town; and he wouldn't have a wart on him if he'd knowed how to work spunk-water. I've took off thousands of warts off of my hands that way, Huck. I play with frogs so much that I've always got considerable many warts. Sometimes I take 'em off with a bean.	Tom
Yes, bean's good. I've done that.	Huck
Have you? What's your way?	Tom
You take and split the bean, and cut the wart so as to get some blood, and then you put the blood on one piece of the bean and take and dig a hole and bury it 'bout midnight at the crossroads in the dark of the moon, and then you burn up the rest of the bean. You see that piece that's got the blood on it will keep drawing and drawing, trying to fetch the other piece to it, and so that helps the blood to draw the wart, and pretty soon off she comes.	Huck
Yes, that's it, Huck--that's it; though when you're burying it if you say 'Down bean; off wart; come no more to bother me!' it's better. That's the way Joe Harper does, and he's been nearly to Coonville and most everywheres. But say--how do you cure 'em with dead cats?	Tom
Why, you take your cat and go and get in the grave-yard 'long about midnight when somebody that was wicked has been buried; and when it's midnight a devil will come, or maybe two or three, but you can't see 'em, you can only hear something like the wind, or maybe hear 'em talk; and when they're taking that feller away, you heave your cat after 'em and say, 'Devil follow corpse, cat follow devil, warts follow cat, I'm done with ye!' That'll fetch _any_ wart.	Huck
Sounds right. D'you ever try it, Huck?	Tom
No, but old Mother Hopkins told me.	Huck
Well, I reckon it's so, then. Becuz they say she's a witch.	Tom
Say! Why, Tom, I _know_ she is. She witched pap. Pap says so his own self. He come along one day, and he see she was a-witching him, so he took up a rock, and if she hadn't dodged, he'd a got her. Well, that very night he rolled off'n a shed wher' he was a layin drunk, and broke his arm.	Huck
Why, that's awful. How did he know she was a-witching him?	Tom
Lord, pap can tell, easy. Pap says when they keep looking at you right stiddy, they're a-witching you. Specially if they mumble. Becuz when they mumble they're saying the Lord's Prayer backards.	Huck
Say, Hucky, when you going to try the cat?	Tom
To-night. I reckon they'll come after old Hoss Williams to-night.	Huck
But they buried him Saturday. Didn't they get him Saturday night?	Tom
Why, how you talk! How could their charms work till midnight?--and _then_ it's Sunday. Devils don't slosh around much of a Sunday, I don't reckon.	Huck
I never thought of that. That's so. Lemme go with you?	Tom
Of course--if you ain't afeard.	Huck
Afeard! 'Tain't likely. Will you meow?	Tom
Yes--and you meow back, if you get a chance. Last time, you kep' me a-meowing around till old Hays went to throwing rocks at me and says 'Dern that cat!' and so I hove a brick through his window--but don't you tell.	Huck
I won't. I couldn't meow that night, becuz auntie was watching me, but I'll meow this time. Say--what's that?	Tom
Nothing but a tick.	Huck
Where'd you get him?	Tom
Out in the woods.	Huck
What'll you take for him?	Tom
I don't know. I don't want to sell him.	Huck
All right. It's a mighty small tick, anyway.	Tom
Oh, anybody can run a tick down that don't belong to them. I'm satisfied with it. It's a good enough tick for me.	Huck
Sho, there's ticks a plenty. I could have a thousand of 'em if I wanted to.	Tom
Well, why don't you? Becuz you know mighty well you can't. This is a pretty early tick, I reckon. It's the first one I've seen this year.	Huck
Say, Huck--I'll give you my tooth for him.	Tom
Less see it.	Huck
Is it genuwyne? Huck Well, all right, it's a trade.	Huck Thomas Sawyer!	Schoolmaster Sir!	Tom Come up here. Now, sir, why are you late again, as usual?	Schoolmaster Stopped to talk with Huckleberry Finn.	Tom Thomas Sawyer, this is the most astounding confession I have ever listened to. No mere ferule will answer for this offence. Take off your jacket.	Schoolmaster
Now, sir, go and sit with the girls! And let this be a warning to you.	Schoolmaster
Let me see it.	Becky
It's nice--make a man.	Becky
It's a beautiful man--now make me coming along.	Becky
It's ever so nice--I wish I could draw. Becky It's easy, I'll learn you.	Tom Oh, will you? When?	Becky At noon. Do you go home to dinner?	Tom I'll stay if you will.	Becky Good--that's a whack. What's your name?	Tom Becky Thatcher. What's yours? Oh, I know. It's Thomas Sawyer.	Becky That's the name they lick me by. I'm Tom when I'm good. You call me Tom, will you?	Tom
Yes.	Becky
Oh, it ain't anything.	Tom
Yes it is.	Becky
No it ain't. You don't want to see.	Tom
Yes I do, indeed I do. Please let me.	Becky
You'll tell.	Tom
No I won't--deed and deed and double deed won't.	Becky
You won't tell anybody at all? Ever, as long as you live?	Tom
No, I won't ever tell _any_body. Now let me.	Becky
Oh, _you_ don't want to see!	Tom
Now that you treat me so, I _will_ see.	Becky
Oh, you bad thing!	Tom
Now as long as he is on your side you can stir him up and I'll let him alone; but if you let him get away and get on my side, you're to leave him alone as long as I can keep him from crossing over.	Tom
All right, go ahead; start him up.	JoeHarper
Tom, you let him alone.	JoeHarper
I only just want to stir him up a little, Joe.	Tom
No, sir, it ain't fair; you just let him alone.	JoeHarper
Blame it, I ain't going to stir him much.	Tom
Let him alone, I tell you.	JoeHarper
I won't!	Tom
You shall--he's on my side of the line.	JoeHarper
Look here, Joe Harper, whose is that tick?	Tom
I don't care whose tick he is--he's on my side of the line, and you sha'n't touch him.	JoeHarper
Well, I'll just bet I will, though. He's my tick and I'll do what I blame please with him, or die!	Tom
Put on your bonnet and let on you're going home; and when you get to the corner, give the rest of 'em the slip, and turn down through the lane and come back. I'll go the other way and come it over 'em the same way.	Tom
Do you love rats?	Tom
No! I hate them!	Becky
Well, I do, too--_live_ ones. But I mean dead ones, to swing round your head with a string.	Tom
No, I don't care for rats much, anyway. What I like is chewing-gum.	Becky
Oh, I should say so! I wish I had some now.	Tom
Do you? I've got some. I'll let you chew it awhile, but you must give it back to me.	Becky
Was you ever at a circus?	Tom
Yes, and my pa's going to take me again some time, if I'm good.	Becky
I been to the circus three or four times--lots of times. Church ain't shucks to a circus. There's things going on at a circus all the time. I'm going to be a clown in a circus when I grow up.	Tom
Oh, are you! That will be nice. They're so lovely, all spotted up.	Becky
Yes, that's so. And they get slathers of money--most a dollar a day, Ben Rogers says. Say, Becky, was you ever engaged?	Tom
What's that?	Becky
Why, engaged to be married.	Tom
No.	Becky
Would you like to?	Tom
I reckon so. I don't know. What is it like?	Becky
Like? Why it ain't like anything. You only just tell a boy you won't ever have anybody but him, ever ever ever, and then you kiss and that's all. Anybody can do it.	Tom
Kiss? What do you kiss for?	Becky
Why, that, you know, is to--well, they always do that.	Tom
Everybody?	Becky
Why, yes, everybody that's in love with each other. Do you remember what I wrote on the slate?	Tom
Ye--yes.	Becky
What was it?	Tom
I sha'n't tell you.	Becky
Shall I tell _you_?	Tom
Ye--yes--but some other time.	Becky
No, now.	Tom
No, not now--to-morrow.	Becky
Oh, no, _now_. Please, Becky--I'll whisper it, I'll whisper it ever so easy.	Tom
Now you whisper it to me--just the same.	Tom
You turn your face away so you can't see, and then I will. But you mustn't ever tell anybody--_will_ you, Tom? Now you won't, _will_ you?	Becky
No, indeed, indeed I won't. Now, Becky.	Tom
Now, Becky, it's all done--all over but the kiss. Don't you be afraid of that--it ain't anything at all. Please, Becky.	Tom
Now it's all done, Becky. And always after this, you know, you ain't ever to love anybody but me, and you ain't ever to marry anybody but me, ever never and forever. Will you?	Tom
No, I'll never love anybody but you, Tom, and I'll never marry anybody but you--and you ain't to ever marry anybody but me, either.	Becky
Certainly. Of course. That's _part_ of it. And always coming to school or when we're going home, you're to walk with me, when there ain't anybody looking--and you choose me and I choose you at parties, because that's the way you do when you're engaged.	Tom
It's so nice. I never heard of it before.	Becky
Oh, it's ever so gay! Why, me and Amy Lawrence--	Tom
Oh, Tom! Then I ain't the first you've ever been engaged to!	Becky
Oh, don't cry, Becky, I don't care for her any more.	Tom
Yes, you do, Tom--you know you do.	Becky
Becky, I--I don't care for anybody but you.	Tom
Becky, won't you say something?	Tom
Please, Becky, won't you take it?	Tom
Tom! Come back, Tom!	Becky
What hasn't come here, come! What's here, stay here!	Tom
Well, that beats anything!	Tom
Doodle-bug, doodle-bug, tell me what I want to know! Doodle-bug, doodle-bug, tell me what I want to know!	Tom
He dasn't tell! So it _was_ a witch that done it. I just knowed it.	Tom
Brother, go find your brother!	Tom
Hold, my merry men! Keep hid till I blow.	Tom
Hold! Who comes here into Sherwood Forest without my pass?	Tom
Guy of Guisborne wants no man's pass. Who art thou that--that--	JoeHarper
I sha'n't! Why don't you fall yourself? You're getting the worst of it.	JoeHarper
Why, that ain't anything. I can't fall; that ain't the way it is in the book. You're to turn around and let me hit you in the back.	Tom
Now, you got to let me kill _you_. That's fair.	JoeHarper
Why, I can't do that, it ain't in the book.	Tom
Well, it's blamed mean--that's all.	JoeHarper
Well, say, Joe, you can be Friar Tuck or Much the miller's son, and lam me with a quarter-staff; or I'll be the Sheriff of Nottingham and you be Robin Hood a little while and kill me.	Tom
Hucky, do you believe the dead people like it for us to be here?	Tom I wisht I knowed. It's awful solemn like, _ain't_ it?	Huck I bet it is.	Tom Say, Hucky--do you reckon Hoss Williams hears us talking?	Tom O' course he does. Least his sperrit does.	Huck I wish I'd said Mister Williams. But I never meant any harm. Everybody calls him Hoss.	Tom
A body can't be too partic'lar how they talk 'bout these-yer dead people, Tom.	Huck
What is it, Tom?	Huck
Sh! There 'tis again! Didn't you hear it?	Tom
I--	Huck
There! Now you hear it.	Tom
Lord, Tom, they're coming! They're coming, sure. What'll we do?	Huck
I dono. Think they'll see us?	Tom
Oh, Tom, they can see in the dark, same as cats. I wisht I hadn't come.	Huck
Oh, don't be afeard. I don't believe they'll bother us. We ain't doing any harm. If we keep perfectly still, maybe they won't notice us at all.	Tom
I'll try to, Tom, but, Lord, I'm all of a shiver.	Huck
Listen!	Tom
Look! See there! What is it?	Tom
It's devil-fire. Oh, Tom, this is awful.	Huck
It's the devils sure enough. Three of 'em! Lordy, Tom, we're goners! Can you pray?	Huck
I'll try, but don't you be afeard. They ain't going to hurt us. 'Now I lay me down to sleep, I--'	Tom
Sh!	Huck
What is it, Huck?	Tom
They're _humans_! One of 'em is, anyway. One of 'em's old Muff Potter's voice.	Huck
No--'tain't so, is it?	Tom
I bet I know it. Don't you stir nor budge. He ain't sharp enough to notice us. Drunk, the same as usual, likely--blamed old rip!	Huck
All right, I'll keep still. Now they're stuck. Can't find it. Here they come again. Now they're hot. Cold again. Hot again. Red hot! They're p'inted right, this time. Say, Huck, I know another o' them voices; it's Injun Joe.	Tom
That's so--that murderin' half-breed! I'd druther they was devils a dern sight. What kin they be up to?	Huck
Hurry, men! the moon might come out at any moment.	DrRobinson
Now the cussed thing's ready, Sawbones, and you'll just out with another five, or here she stays.	Potter
That's the talk!	InjunJoe
Look here, what does this mean?	DrRobinson
You required your pay in advance, and I've paid you.	DrRobinson
Yes, and you done more than that. Five years ago you drove me away from your father's kitchen one night, when I come to ask for something to eat, and you said I warn't there for any good; and when I swore I'd get even with you if it took a hundred years, your father had me jailed for a vagrant. Did you think I'd forget? The Injun blood ain't in me for nothing. And now I've _got_ you, and you got to _settle_, you know!	InjunJoe
Here, now, don't you hit my pard!	Potter
_That_ score is settled--damn you.	InjunJoe
Lord, how is this, Joe?	Potter
It's a dirty business. What did you do it for?	InjunJoe
I! I never done it!	Potter
Look here! That kind of talk won't wash.	InjunJoe
I thought I'd got sober. I'd no business to drink to-night. But it's	 in my head yet--worse'n when we started here. I'm all in a muddle;	 can't recollect anything of it, hardly. Tell me, Joe--_honest_, now,	 old feller--did I do it? Joe, I never meant to--'pon my soul and honor, I	 never meant to, Joe. Tell me how it was, Joe. Oh, it's awful--and him so	 young and promising.	Potter
Why, you two was scuffling, and he fetched you one with the headboard and you fell flat; and then up you come, all reeling and staggering like, and snatched the knife and jammed it into him, just as he fetched you another awful clip--and here you've laid, as dead as a wedge til now.	InjunJoe
Oh, I didn't know what I was a-doing. I wish I may die this minute if I did. It was all on account of the whiskey and the excitement, I reckon. I never used a weepon in my life before, Joe. I've fought, but never with weepons. They'll all say that. Joe, don't tell! Say you won't tell, Joe--that's a good feller. I always liked you, Joe, and stood up for you, too. Don't you remember? You _won't_ tell, _will_ you, Joe?	Potter
No, you've always been fair and square with me, Muff Potter, and I won't go back on you. There, now, that's as fair as a man can say.	InjunJoe
Oh, Joe, you're an angel. I'll bless you for this the longest day I live.	Potter
Come, now, that's enough of that. This ain't any time for blubbering. You be off yonder way and I'll go this. Move, now, and don't leave any tracks behind you.	InjunJoe
If he's as much stunned with the lick and fuddled with the rum as he had the look of being, he won't think of the knife till he's gone so far he'll be afraid to come back after it to such a place by himself--chicken-heart!	InjunJoe
If we can only get to the old tannery before we break down!	Tom
I can't stand it much longer.	Tom
Huckleberry, what do you reckon'll come of this?	Tom
If Doctor Robinson dies, I reckon hanging'll come of it.	Huck
Do you though?	Tom
Why, I _know_ it, Tom.	Huck
Who'll tell? We?	Tom
What are you talking about? S'pose something happened and Injun Joe _didn't_ hang? Why, he'd kill us some time or other, just as dead sure as we're a laying here.	Huck
That's just what I was thinking to myself, Huck.	Tom
If anybody tells, let Muff Potter do it, if he's fool enough. He's generally drunk enough.	Huck
Huck, Muff Potter don't know it. How can he tell?	Tom
What's the reason he don't know it?	Huck
Because he'd just got that whack when Injun Joe done it. D'you reckon he could see anything? D'you reckon he knowed anything?	Tom
By hokey, that's so, Tom!	Huck
And besides, look-a-here--maybe that whack done for _him_!	Tom
No, 'taint likely, Tom. He had liquor in him; I could see that; and besides, he always has. Well, when pap's full, you might take and belt him over the head with a church and you couldn't phase him. He says so, his own self. So it's the same with Muff Potter, of course. But if a man was dead sober, I reckon maybe that whack might fetch him; I dono.	Huck
Hucky, you sure you can keep mum?	Tom
Tom, we _got_ to keep mum. You know that. That Injun devil wouldn't make any more of drownding us than a couple of cats, if we was to squeak 'bout this and they didn't hang him. Now, look-a-here, Tom, less take and swear to one another--that's what we got to do--swear to keep mum.	Huck
I'm agreed. It's the best thing. Would you just hold hands and swear that we--	Tom
